transaction_id,customer_id,timestamp,amount,transaction_type,merchant_category,location,account_age_days,customer_avg_amount,customer_transaction_count
TX01685,C0336,2026-05-17 15:29:00,908.96,BANK_TRANSFER,Utilities,Chandigarh,482,835.86,7
TX02132,C0316,2026-05-17 16:36:00,930.96,BANK_TRANSFER,Online Shopping,Bengaluru,2949,1300.8,10
TX01443,C0215,2026-05-17 17:23:00,1831.18,ATM,Restaurant,Jaipur,2267,1254.13,9
TX00494,C0078,2026-05-17 18:24:00,1402.14,UPI,Restaurant,Delhi,805,1198.18,7
TX02452,C0397,2026-05-17 19:04:00,1259.8,BANK_TRANSFER,Electronics,Chandigarh,2307,8524.18,10
TX00199,C0164,2026-05-17 23:34:00,3118.12,ATM,Electronics,Delhi,532,1496.1,10
TX01873,C0008,2026-05-18 00:07:00,934.7,UPI,Travel,Mumbai,1668,1545.23,9
TX00210,C0466,2026-05-18 00:22:00,2033.99,BANK_TRANSFER,Electronics,Delhi,814,1073.19,10
TX00329,C0202,2026-05-18 00:24:00,333.31,UPI,Online Shopping,Delhi,2723,1433.21,8
TX01106,C0478,2026-05-18 01:13:00,780.95,ATM,Utilities,Mumbai,950,1660.18,8
TX01476,C0004,2026-05-18 02:14:00,4509.85,BANK_TRANSFER,Pharmacy,Jaipur,1324,1740.16,7
TX02238,C0223,2026-05-18 09:07:00,4077.12,BANK_TRANSFER,Utilities,Pune,1798,1223.46,10
TX02321,C0324,2026-05-18 09:14:00,1514.2,UPI,Travel,Delhi,1664,12337.3,7
TX02314,C0269,2026-03-07 10:59:00,273.96,CARD,Grocery,Delhi,1725,934.23,6
TX02514,C0242,2026-05-18 09:33:00,711.87,CARD,Travel,Hyderabad,1550,1072.68,9
TX01303,C0309,2026-05-18 10:17:00,796.32,CARD,Utilities,Chandigarh,1873,883.63,5
TX01526,C0478,2026-05-18 11:57:00,4628.91,BANK_TRANSFER,Electronics,Hyderabad,950,1660.18,8
TX00663,C0014,2026-05-18 13:52:00,373.12,ATM,Electronics,Chandigarh,2165,1497.51,11
TX01877,C0050,2026-05-18 14:01:00,2955.09,BANK_TRANSFER,Utilities,Hyderabad,1929,1606.95,4
TX02808,C0393,2026-05-18 16:15:00,2415.75,ATM,Electronics,Hyderabad,1075,1361.5,7
TX00458,C0267,2026-05-18 17:38:00,472.93,CARD,Grocery,Delhi,1737,6714.52,8
TX02805,C0457,2026-05-18 19:32:00,1288.92,BANK_TRANSFER,Utilities,Jaipur,2763,787.98,7
TX00638,C0249,2026-05-18 19:46:00,1477.65,CARD,Pharmacy,Delhi,3214,733.79,7
TX00420,C0192,2026-02-06 12:14:00,136.24,UPI,Utilities,Pune,1213,1373.95,9
TX01731,C0013,2026-05-18 23:02:00,1056.8,BANK_TRANSFER,Electronics,Chandigarh,1512,1631.17,5
TX01411,C0025,2026-05-18 23:34:00,3208.79,BANK_TRANSFER,Restaurant,Pune,2883,1548.69,12
TX00892,C0353,2026-05-19 02:14:00,201.18,BANK_TRANSFER,Utilities,Delhi,616,961.77,7
TX02971,C0139,2026-05-19 02:30:00,476.71,CARD,Grocery,Jaipur,3095,356.55,2
TX01332,C0295,2026-05-19 05:08:00,290.96,ATM,Restaurant,Mumbai,3450,1102.06,5
TX01212,C0082,2026-05-19 05:19:00,2149.16,ATM,Online Shopping,Dehradun,1985,1235.6,8
TX02371,C0003,2026-05-19 06:09:00,1442.47,CARD,Utilities,Hyderabad,890,10038.44,6
TX02652,C0321,2026-05-19 07:07:00,2240.4,UPI,Pharmacy,Pune,2228,1478.75,5
TX01576,C0310,2026-05-19 07:30:00,1761.05,BANK_TRANSFER,Online Shopping,Jaipur,518,1491.13,8
TX01136,C0319,2026-05-19 08:06:00,1517.89,BANK_TRANSFER,Online Shopping,Delhi,2550,958.7,8
TX02512,C0481,2026-05-19 08:07:00,1861.23,BANK_TRANSFER,Restaurant,Delhi,2905,1255.51,7
TX00320,C0070,2026-05-19 08:24:00,735.13,ATM,Pharmacy,Pune,2975,723.98,3
TX01402,C0479,2026-05-19 09:37:00,2914.08,ATM,Grocery,Hyderabad,2485,2914.08,1
TX02554,C0459,2026-05-19 10:38:00,1796.57,BANK_TRANSFER,Grocery,Mumbai,3389,1869.6,13
TX00969,C0292,2026-05-19 13:14:00,4303.5,CARD,Pharmacy,Chandigarh,216,2349.0,6
TX00896,C0481,2026-05-19 13:26:00,741.32,BANK_TRANSFER,Online Shopping,Jaipur,2905,1255.51,7
TX02039,C0309,2026-05-19 14:06:00,1371.27,ATM,Restaurant,Delhi,1873,883.63,5
TX02928,C0277,2026-05-20 00:19:00,1760.24,UPI,Travel,Dehradun,152,1305.17,8
TX01730,C0224,2026-05-20 00:56:00,742.9,UPI,Electronics,Jaipur,1312,926.43,9
TX00828,C0101,2026-05-20 03:35:00,1917.47,CARD,Utilities,Pune,3372,1325.08,9
TX01365,C0129,2026-05-20 03:51:00,3891.64,CARD,Utilities,Hyderabad,1552,2168.94,5
TX00112,C0039,2026-02-19 23:24:00,2463.05,BANK_TRANSFER,Online Shopping,Bengaluru,2588,2219.73,13
TX01654,C0090,2026-05-20 05:50:00,636.98,CARD,Electronics,Dehradun,1530,1289.35,9
TX02217,C0059,2026-05-20 07:36:00,4334.5,CARD,Restaurant,Dehradun,2244,3937.48,7
TX01602,C0061,2026-05-20 08:46:00,2299.56,CARD,Restaurant,Hyderabad,2465,1754.67,5
TX01330,C0113,2026-05-20 09:02:00,2286.4,CARD,Electronics,Jaipur,793,2407.68,6
TX00302,C0194,2026-05-20 09:51:00,4809.28,UPI,Restaurant,Hyderabad,3344,1728.11,4
TX01489,C0311,2026-05-20 15:07:00,313.06,CARD,Utilities,Delhi,3006,1063.84,9
TX01682,C0262,2026-04-01 09:53:00,1389.67,ATM,Travel,Delhi,2462,1230.77,8
TX00188,C0196,2026-05-20 16:33:00,3295.4,BANK_TRANSFER,Online Shopping,Hyderabad,1849,2056.8,7
TX01766,C0242,2026-05-20 16:53:00,790.43,UPI,Utilities,Delhi,1550,1072.68,9
TX02720,C0014,2026-05-20 19:11:00,837.36,ATM,Travel,Mumbai,2165,1497.51,11
TX02117,C0240,2026-05-20 22:24:00,2228.03,BANK_TRANSFER,Online Shopping,Bengaluru,1166,1377.49,3
TX01696,C0345,2026-05-20 23:28:00,933.04,BANK_TRANSFER,Online Shopping,Delhi,2285,1927.92,6
TX00543,C0192,2026-05-21 00:09:00,1713.18,UPI,Restaurant,Chandigarh,1213,1373.95,9
TX01101,C0049,2026-05-21 00:25:00,4239.53,CARD,Pharmacy,Mumbai,592,1611.68,6
TX01657,C0037,2026-05-21 00:27:00,50142.93,CARD,Grocery,Bengaluru,504,13505.11,4
TX00424,C0201,2026-05-21 02:32:00,794.11,ATM,Online Shopping,Dehradun,3090,13970.79,4
TX02198,C0390,2026-05-21 05:53:00,3332.99,ATM,Online Shopping,Hyderabad,984,11997.86,7
TX02008,C0208,2026-05-21 07:18:00,71573.49,ATM,Electronics,Hyderabad,1384,19492.11,4
TX00372,C0203,2026-05-21 08:04:00,568.93,ATM,Utilities,Dehradun,825,1415.33,4
TX01522,C0359,2026-05-21 08:45:00,1063.67,BANK_TRANSFER,Online Shopping,Hyderabad,3328,6742.79,6
TX01948,C0148,2026-05-21 10:42:00,659.94,UPI,Utilities,Pune,3149,799.78,7
TX01318,C0193,2026-05-21 12:10:00,2155.62,ATM,Grocery,Pune,1752,2395.74,4
TX02700,C0244,2026-05-21 17:14:00,2261.87,ATM,Utilities,Chandigarh,593,1245.03,3
TX00083,C0069,2026-05-21 18:58:00,773.02,CARD,Grocery,Delhi,2642,958.6,10
TX01060,C0210,2026-05-21 19:41:00,133.76,CARD,Utilities,Bengaluru,1559,944.86,4
TX01143,C0131,2026-05-21 20:26:00,3679.43,ATM,Travel,Chandigarh,421,1510.58,5
TX00797,C0020,2026-05-21 21:33:00,403.66,CARD,Electronics,Bengaluru,3410,876.09,7
TX01950,C0202,2026-05-22 00:23:00,3533.69,UPI,Electronics,Chandigarh,2723,1433.21,8
TX00270,C0181,2026-05-22 00:53:00,2795.52,BANK_TRANSFER,Utilities,Bengaluru,1953,1571.77,6
TX02583,C0049,2026-05-22 02:47:00,736.72,UPI,Restaurant,Pune,592,1611.68,6
TX01012,C0287,2026-05-22 04:43:00,740.61,UPI,Travel,Chandigarh,2829,17404.88,6
TX02952,C0333,2026-05-22 07:07:00,2090.81,BANK_TRANSFER,Online Shopping,Bengaluru,2974,4133.65,4
TX02593,C0230,2026-06-12 12:53:00,533.57,ATM,Pharmacy,Pune,347,2485.15,3
TX01645,C0226,2026-05-22 07:49:00,433.87,CARD,Restaurant,Chandigarh,739,1273.47,10
TX01483,C0016,2026-05-22 08:29:00,3270.64,CARD,Restaurant,Delhi,3201,2162.52,3
TX00645,C0107,2026-05-22 08:44:00,1807.31,BANK_TRANSFER,Electronics,Chandigarh,2797,1365.91,4
TX00438,C0256,2026-05-22 15:13:00,1757.52,CARD,Pharmacy,Bengaluru,671,1344.76,6
TX00476,C0006,2026-05-22 15:36:00,480.53,CARD,Online Shopping,Delhi,1125,1694.32,3
TX00832,C0459,2026-05-22 15:56:00,1653.63,BANK_TRANSFER,Electronics,Pune,3389,1869.6,13
TX01496,C0269,2026-05-22 17:59:00,622.23,BANK_TRANSFER,Restaurant,Bengaluru,1725,934.23,6
TX00854,C0001,2026-05-22 19:05:00,2321.95,ATM,Electronics,Dehradun,3204,1526.54,11
TX00330,C0346,2026-05-22 20:51:00,620.93,ATM,Online Shopping,Delhi,1184,584.86,5
TX02192,C0120,2026-05-22 21:58:00,563.67,BANK_TRANSFER,Online Shopping,Dehradun,94,907.98,7
TX02410,C0281,2026-05-22 23:10:00,219.26,CARD,Grocery,Dehradun,2357,3804.7,5
TX00977,C0330,2026-05-22 23:20:00,875.64,UPI,Grocery,Hyderabad,1046,1364.96,9
TX00016,C0271,2026-05-23 01:18:00,1145.11,BANK_TRANSFER,Grocery,Chandigarh,1469,1621.46,6
TX00312,C0342,2026-05-23 02:05:00,1046.7,UPI,Utilities,Hyderabad,3200,1396.52,10
TX01803,C0058,2026-05-23 04:32:00,446.93,ATM,Travel,Chandigarh,2918,683.86,8
TX01421,C0047,2026-05-23 05:19:00,634.51,UPI,Electronics,Bengaluru,2764,1345.73,9
TX01295,C0313,2026-05-23 05:25:00,2040.77,ATM,Pharmacy,Hyderabad,1693,1185.52,7
TX00866,C0316,2026-05-23 08:11:00,2928.86,UPI,Electronics,Delhi,2949,1300.8,10
TX01519,C0266,2026-05-23 10:03:00,1450.71,CARD,Pharmacy,Bengaluru,1106,6751.67,6
TX00968,C0420,2026-05-23 10:26:00,234.38,UPI,Electronics,Jaipur,46,1830.31,8
TX03000,C0450,2026-05-23 12:04:00,73134.58,BANK_TRANSFER,Utilities,Chandigarh,2095,8258.79,12
TX01939,C0076,2026-05-23 12:42:00,4603.62,CARD,Utilities,Delhi,3529,1922.18,8
TX01678,C0347,2026-05-23 13:02:00,855.25,BANK_TRANSFER,Electronics,Mumbai,433,1182.78,5
TX00540,C0435,2026-05-23 13:59:00,517.47,UPI,Restaurant,Hyderabad,210,2267.54,13
TX02629,C0121,2026-05-23 14:01:00,436.73,BANK_TRANSFER,Restaurant,Jaipur,2598,1975.0,5
TX00999,C0460,2026-05-23 15:25:00,907.45,ATM,Online Shopping,Mumbai,2931,973.7,6
TX02385,C0482,2026-05-23 16:33:00,407.52,CARD,Grocery,Bengaluru,1559,1328.18,10
TX02817,C0080,2026-05-23 18:08:00,502.56,CARD,Restaurant,Bengaluru,2283,986.35,5
TX02212,C0119,2026-05-23 18:26:00,670.19,UPI,Utilities,Delhi,2092,1511.96,7
TX01677,C0040,2026-05-23 19:49:00,560.81,CARD,Online Shopping,Mumbai,2077,1108.32,8
TX02747,C0310,2026-05-23 20:15:00,4171.25,UPI,Pharmacy,Bengaluru,518,1491.13,8
TX00685,C0294,2026-05-23 20:37:00,178.43,CARD,Electronics,Jaipur,2541,1016.11,5
TX01432,C0391,2026-05-23 22:17:00,4649.14,BANK_TRANSFER,Restaurant,Bengaluru,499,2513.78,7
TX02451,C0039,2026-05-23 23:30:00,2230.22,ATM,Travel,Pune,2588,2219.73,13
TX00445,C0286,2026-05-23 23:52:00,563.28,UPI,Online Shopping,Chandigarh,3612,792.68,7
TX02431,C0156,2026-05-24 01:05:00,1652.43,BANK_TRANSFER,Grocery,Chandigarh,2803,2289.42,5
TX01326,C0267,2026-05-24 02:29:00,468.5,UPI,Restaurant,Mumbai,1737,6714.52,8
TX01865,C0027,2026-05-24 03:31:00,530.21,UPI,Pharmacy,Delhi,1245,1889.01,6
TX01739,C0354,2026-05-24 05:35:00,1712.42,ATM,Electronics,Jaipur,1678,2184.55,5
TX00728,C0006,2026-05-24 07:47:00,1795.55,ATM,Electronics,Hyderabad,1125,1694.32,3
TX00765,C0223,2026-05-24 09:50:00,1038.21,CARD,Grocery,Chandigarh,1798,1223.46,10
TX01211,C0188,2026-05-24 09:56:00,279.16,ATM,Restaurant,Hyderabad,3272,1295.75,7
TX01963,C0116,2026-05-24 10:34:00,4594.56,CARD,Grocery,Pune,522,2818.89,3
TX01585,C0218,2026-05-24 11:45:00,1911.56,ATM,Grocery,Delhi,1430,1809.05,6
TX01582,C0107,2026-05-24 11:52:00,602.48,CARD,Pharmacy,Bengaluru,2797,1365.91,4
TX02746,C0336,2026-05-25 02:37:00,396.14,CARD,Grocery,Dehradun,482,835.86,7
TX02622,C0287,2026-05-25 03:45:00,97756.37,BANK_TRANSFER,Online Shopping,Pune,2829,17404.88,6
TX00813,C0161,2026-05-25 04:52:00,2455.56,CARD,Travel,Hyderabad,2720,1554.39,9
TX02650,C0248,2026-05-25 05:11:00,1991.84,BANK_TRANSFER,Utilities,Hyderabad,3488,1991.84,1
TX02891,C0117,2026-05-25 07:39:00,1482.06,ATM,Pharmacy,Hyderabad,3142,846.39,11
TX00153,C0417,2026-05-25 08:01:00,1998.33,UPI,Pharmacy,Delhi,1245,1266.79,7
TX00791,C0410,2026-05-25 08:14:00,821.7,BANK_TRANSFER,Pharmacy,Hyderabad,1534,1293.19,6
TX02005,C0007,2026-05-25 08:30:00,402.53,BANK_TRANSFER,Online Shopping,Pune,3122,1370.33,9
TX01451,C0402,2026-05-25 09:20:00,286.93,UPI,Restaurant,Delhi,3384,1417.77,5
TX01717,C0437,2026-05-25 09:44:00,1271.94,UPI,Utilities,Mumbai,3200,888.15,4
TX02241,C0427,2026-05-25 10:54:00,1528.39,ATM,Restaurant,Delhi,2595,925.21,8
TX00792,C0118,2026-05-25 11:00:00,467.03,UPI,Electronics,Pune,1210,880.1,9
TX01470,C0471,2026-05-25 12:37:00,1027.54,BANK_TRANSFER,Pharmacy,Mumbai,3140,1221.85,10
TX00955,C0157,2026-05-25 13:30:00,1035.14,CARD,Electronics,Jaipur,1600,1903.19,7
TX00165,C0044,2026-05-25 15:46:00,1374.8,UPI,Restaurant,Hyderabad,1836,1378.4,4
TX01527,C0177,2026-05-25 16:17:00,611.67,ATM,Grocery,Bengaluru,3342,7710.19,9
TX02803,C0056,2026-05-25 16:42:00,12477.02,UPI,Travel,Dehradun,676,3741.52,4
TX00613,C0051,2026-05-25 17:12:00,2625.35,UPI,Pharmacy,Pune,1297,2925.73,8
TX00596,C0374,2026-05-25 18:34:00,1837.61,CARD,Utilities,Jaipur,190,1273.23,9
TX00110,C0432,2026-06-11 17:44:00,788.11,ATM,Online Shopping,Bengaluru,3450,1403.74,6
TX02542,C0320,2026-05-25 20:18:00,1034.38,UPI,Restaurant,Dehradun,1999,1236.38,8
TX01756,C0060,2026-05-28 19:22:00,982.85,ATM,Grocery,Bengaluru,1327,1354.0,7
TX01282,C0034,2026-05-25 21:32:00,2351.04,CARD,Pharmacy,Bengaluru,2330,1864.9,7
TX01116,C0305,2026-05-25 22:49:00,1348.92,BANK_TRANSFER,Restaurant,Jaipur,176,2156.1,10
TX01099,C0189,2026-05-25 23:26:00,1315.02,CARD,Restaurant,Dehradun,570,866.23,2
TX00563,C0247,2026-05-26 03:12:00,2718.55,CARD,Online Shopping,Dehradun,3487,993.61,7
TX01921,C0366,2026-05-26 03:42:00,4125.71,BANK_TRANSFER,Utilities,Dehradun,2991,2032.81,5
TX01405,C0215,2026-05-26 04:52:00,1252.81,ATM,Travel,Pune,2267,1254.13,9
TX01291,C0362,2026-05-26 04:58:00,1020.13,BANK_TRANSFER,Grocery,Delhi,1526,1055.17,3
TX02121,C0428,2026-05-26 06:07:00,752.96,BANK_TRANSFER,Utilities,Hyderabad,2176,1204.34,8
TX00281,C0235,2026-05-26 08:29:00,1097.41,UPI,Grocery,Chandigarh,2028,853.66,4
TX02864,C0314,2026-05-26 08:35:00,1994.55,CARD,Grocery,Delhi,2628,1019.29,7
TX02791,C0499,2026-05-26 09:18:00,2681.41,UPI,Utilities,Mumbai,2804,2372.4,4
TX02599,C0058,2026-05-26 10:24:00,1266.7,CARD,Grocery,Dehradun,2918,683.86,8
TX02575,C0136,2026-05-26 11:30:00,1480.17,CARD,Online Shopping,Hyderabad,1826,1879.13,8
TX00853,C0035,2026-05-26 17:01:00,910.22,CARD,Grocery,Dehradun,777,1287.79,5
TX02061,C0438,2026-05-26 18:09:00,572.8,BANK_TRANSFER,Online Shopping,Delhi,729,1233.71,3
TX00105,C0453,2026-05-26 18:43:00,913.72,CARD,Pharmacy,Delhi,2643,1674.46,4
TX02145,C0028,2026-05-26 18:57:00,2215.63,ATM,Restaurant,Hyderabad,985,1481.96,5
TX01646,C0472,2026-05-26 19:09:00,995.74,CARD,Travel,Mumbai,1530,2508.07,5
TX02461,C0440,2026-05-26 20:43:00,891.44,BANK_TRANSFER,Travel,Chandigarh,1169,1641.76,8
TX00819,C0138,2026-05-26 22:35:00,830.2,BANK_TRANSFER,Travel,Chandigarh,2308,961.58,5
TX00023,C0053,2026-05-26 23:48:00,2247.63,UPI,Travel,Delhi,1558,2450.53,6
TX01535,C0146,2026-05-26 23:57:00,411.04,CARD,Electronics,Bengaluru,3007,683.37,9
TX02701,C0490,2026-05-28 15:28:00,1415.11,ATM,Travel,Pune,2731,2000.75,5
TX01958,C0233,2026-05-27 01:27:00,1657.06,ATM,Electronics,Dehradun,713,2452.85,8
TX02832,C0420,2026-06-19 13:08:00,3830.78,CARD,Pharmacy,Bengaluru,46,1830.31,8
TX00067,C0239,2026-05-27 02:32:00,684.93,CARD,Grocery,Delhi,3334,1895.07,10
TX02695,C0427,2026-05-27 03:30:00,165.64,BANK_TRANSFER,Travel,Pune,2595,925.21,8
TX00734,C0440,2026-05-27 06:02:00,597.91,CARD,Electronics,Delhi,1169,1641.76,8
TX02120,C0298,2026-05-27 06:03:00,1275.1,BANK_TRANSFER,Utilities,Mumbai,2841,1050.55,2
TX01901,C0009,2026-05-27 07:49:00,904.59,BANK_TRANSFER,Utilities,Mumbai,2199,1370.34,7
TX02678,C0258,2026-05-27 09:14:00,2841.81,BANK_TRANSFER,Utilities,Jaipur,1619,1767.3,5
TX02665,C0460,2026-05-27 10:17:00,333.36,BANK_TRANSFER,Restaurant,Pune,2931,973.7,6
TX00500,C0205,2026-05-27 12:14:00,610.95,ATM,Pharmacy,Bengaluru,1673,1274.53,3
TX00580,C0053,2026-05-27 14:10:00,220.03,CARD,Utilities,Hyderabad,1558,2450.53,6
TX00582,C0205,2026-05-27 14:52:00,2701.35,CARD,Online Shopping,Dehradun,1673,1274.53,3
TX01006,C0293,2026-05-27 16:27:00,159.26,CARD,Restaurant,Bengaluru,3427,1099.67,13
TX01299,C0168,2026-05-27 18:30:00,1719.65,ATM,Restaurant,Delhi,2872,936.62,5
TX00085,C0349,2026-05-02 09:34:00,1804.12,UPI,Electronics,Mumbai,2131,1475.19,8
TX00082,C0447,2026-05-27 19:14:00,281.44,UPI,Restaurant,Delhi,3357,9693.25,6
TX00228,C0273,2026-05-27 21:25:00,1360.64,UPI,Grocery,Pune,865,952.51,7
TX02304,C0450,2026-05-27 22:27:00,1253.64,CARD,Travel,Delhi,2095,8258.79,12
TX01859,C0280,2026-05-27 23:06:00,8709.49,CARD,Travel,Jaipur,323,3181.88,4
TX01379,C0435,2026-05-28 00:02:00,1702.7,UPI,Utilities,Delhi,210,2267.54,13
TX01978,C0428,2026-05-28 02:27:00,1534.64,CARD,Restaurant,Dehradun,2176,1204.34,8
TX01124,C0257,2026-05-28 02:39:00,2269.38,ATM,Pharmacy,Bengaluru,2297,1496.4,7
TX02670,C0292,2026-05-28 03:53:00,2767.95,ATM,Pharmacy,Jaipur,216,2349.0,6
TX01093,C0177,2026-05-28 04:15:00,57165.47,UPI,Grocery,Delhi,3342,7710.19,9
TX02038,C0119,2026-05-28 04:34:00,3432.55,ATM,Grocery,Hyderabad,2092,1511.96,7
TX02756,C0141,2026-05-28 04:48:00,541.8,ATM,Pharmacy,Dehradun,3129,1677.43,9
TX01935,C0179,2026-05-28 06:59:00,1728.31,UPI,Travel,Hyderabad,1050,1119.18,6
TX01926,C0011,2026-05-28 08:09:00,760.0,CARD,Pharmacy,Mumbai,1268,1224.83,6
TX02350,C0403,2026-05-28 10:15:00,400.82,ATM,Online Shopping,Bengaluru,2104,1431.04,5
TX01196,C0311,2026-05-28 11:04:00,685.45,CARD,Pharmacy,Mumbai,3006,1063.84,9
TX00564,C0106,2026-05-28 11:17:00,759.73,BANK_TRANSFER,Electronics,Mumbai,2373,880.73,6
TX01604,C0490,2026-05-28 15:25:00,1093.61,ATM,Online Shopping,Hyderabad,2731,2000.75,5
TX00283,C0146,2026-05-28 16:41:00,558.22,CARD,Utilities,Jaipur,3007,683.37,9
TX01819,C0157,2026-05-28 17:10:00,884.09,ATM,Grocery,Mumbai,1600,1903.19,7
TX01741,C0448,2026-05-28 18:16:00,1741.29,ATM,Travel,Jaipur,3424,1707.44,3
TX00024,C0060,2026-05-28 19:19:00,613.77,UPI,Pharmacy,Jaipur,1327,1354.0,7
TX02413,C0051,2026-05-28 21:36:00,1815.81,ATM,Travel,Mumbai,1297,2925.73,8
TX00464,C0315,2026-05-28 23:57:00,682.75,CARD,Utilities,Jaipur,2415,628.92,3
TX02609,C0291,2026-05-29 00:24:00,868.91,ATM,Electronics,Delhi,1177,7019.19,9
TX01650,C0328,2026-05-29 04:14:00,3386.19,ATM,Utilities,Dehradun,2423,10347.89,9
TX01168,C0328,2026-05-29 04:57:00,615.09,CARD,Utilities,Bengaluru,2423,10347.89,9
TX00614,C0403,2026-05-29 05:59:00,4022.61,UPI,Restaurant,Pune,2104,1431.04,5
TX01238,C0364,2026-05-29 08:20:00,285.44,CARD,Restaurant,Mumbai,2230,1600.47,7
TX02502,C0019,2026-05-29 08:41:00,754.12,ATM,Pharmacy,Jaipur,1715,791.2,6
TX01659,C0176,2026-05-29 13:59:00,1140.27,ATM,Online Shopping,Mumbai,2820,830.47,4
TX00562,C0030,2026-05-29 15:41:00,3242.37,CARD,Online Shopping,Hyderabad,1214,2041.44,2
TX01670,C0349,2026-05-29 17:02:00,1006.18,ATM,Grocery,Jaipur,2131,1475.19,8
TX00560,C0472,2026-05-29 18:31:00,639.69,CARD,Online Shopping,Hyderabad,1530,2508.07,5
TX02053,C0059,2026-05-29 19:12:00,2373.07,UPI,Pharmacy,Dehradun,2244,3937.48,7
TX00681,C0363,2026-05-29 20:30:00,464.7,CARD,Grocery,Bengaluru,128,1397.04,5
TX02529,C0419,2026-05-29 22:27:00,582.92,ATM,Electronics,Dehradun,3613,1466.87,5
TX02358,C0291,2026-05-30 01:14:00,333.56,BANK_TRANSFER,Electronics,Pune,1177,7019.19,9
TX02209,C0282,2026-05-30 03:19:00,360.55,UPI,Grocery,Pune,2961,1438.36,10
TX01055,C0090,2026-05-30 04:24:00,2068.52,CARD,Restaurant,Jaipur,1530,1289.35,9
TX01147,C0467,2026-05-30 05:58:00,1499.56,UPI,Utilities,Pune,3205,1233.2,6
TX01412,C0466,2026-05-30 06:23:00,2135.84,UPI,Restaurant,Mumbai,814,1073.19,10
TX01463,C0098,2026-05-30 10:55:00,8466.65,BANK_TRANSFER,Electronics,Chandigarh,1025,1626.66,8
TX02236,C0185,2026-05-30 12:21:00,4464.33,BANK_TRANSFER,Travel,Dehradun,2308,2062.03,3
TX02612,C0286,2026-05-30 14:02:00,249.14,BANK_TRANSFER,Pharmacy,Dehradun,3612,792.68,7
TX02902,C0221,2026-05-30 16:57:00,315.05,ATM,Utilities,Mumbai,2705,2216.49,5
TX00760,C0031,2026-05-30 17:55:00,1609.27,CARD,Online Shopping,Jaipur,489,1372.88,3
TX02499,C0068,2026-05-30 18:06:00,593.48,UPI,Pharmacy,Pune,3447,1273.92,5
TX01437,C0137,2026-05-30 19:28:00,1311.41,ATM,Restaurant,Delhi,3591,731.09,5
TX00040,C0144,2026-05-30 20:24:00,2281.29,UPI,Restaurant,Delhi,1893,1196.54,8
TX01154,C0476,2026-05-30 22:19:00,1167.68,ATM,Utilities,Hyderabad,1920,843.02,9
TX01863,C0492,2026-05-30 22:44:00,1634.13,CARD,Electronics,Delhi,1936,2364.12,4
TX00446,C0242,2026-05-30 23:19:00,846.9,UPI,Electronics,Hyderabad,1550,1072.68,9
TX01509,C0477,2026-05-31 03:46:00,418.96,BANK_TRANSFER,Electronics,Bengaluru,1871,2005.42,8
TX01102,C0327,2026-05-31 06:15:00,625.78,ATM,Travel,Bengaluru,2221,1189.63,2
TX00144,C0160,2026-05-31 06:53:00,3437.27,CARD,Utilities,Delhi,1515,1445.65,10
TX02694,C0406,2026-05-31 07:39:00,1290.87,ATM,Grocery,Pune,827,900.82,7
TX00393,C0471,2026-05-31 08:44:00,2840.48,UPI,Electronics,Jaipur,3140,1221.85,10
TX00099,C0047,2026-05-31 09:00:00,398.9,ATM,Online Shopping,Dehradun,2764,1345.73,9
TX01843,C0262,2026-05-31 12:05:00,1241.12,ATM,Restaurant,Chandigarh,2462,1230.77,8
TX00748,C0350,2026-05-31 12:09:00,957.74,CARD,Grocery,Delhi,3221,889.42,8
TX02755,C0025,2026-05-31 12:12:00,328.41,UPI,Pharmacy,Mumbai,2883,1548.69,12
TX02148,C0229,2026-05-31 13:12:00,324.95,UPI,Grocery,Jaipur,678,887.25,11
TX00227,C0286,2026-05-31 13:34:00,1298.31,CARD,Utilities,Chandigarh,3612,792.68,7
TX02819,C0252,2026-05-31 14:51:00,553.21,UPI,Electronics,Hyderabad,3182,2559.28,5
TX01069,C0251,2026-05-31 14:54:00,1324.65,CARD,Restaurant,Delhi,3029,1332.78,9
TX00635,C0411,2026-05-31 19:57:00,7636.3,UPI,Utilities,Dehradun,482,2120.45,5
TX00954,C0015,2026-05-31 20:06:00,1220.49,BANK_TRANSFER,Travel,Dehradun,3474,2507.41,6
TX02534,C0138,2026-05-31 20:08:00,2310.48,ATM,Online Shopping,Hyderabad,2308,961.58,5
TX00271,C0042,2026-05-31 20:11:00,624.98,CARD,Utilities,Pune,2777,1178.43,11
TX00136,C0016,2026-05-31 22:47:00,1385.9,BANK_TRANSFER,Electronics,Bengaluru,3201,2162.52,3
TX00520,C0268,2026-06-01 01:35:00,1418.94,ATM,Online Shopping,Jaipur,2807,12892.38,6
TX01145,C0266,2026-06-01 04:02:00,897.09,ATM,Pharmacy,Bengaluru,1106,6751.67,6
TX00987,C0396,2026-06-01 05:21:00,1454.52,UPI,Restaurant,Jaipur,2115,1350.36,7
TX02820,C0097,2026-06-01 05:35:00,2011.78,ATM,Restaurant,Jaipur,2011,1564.5,4
TX02395,C0326,2026-06-01 07:13:00,331.24,ATM,Electronics,Dehradun,1817,885.92,8
TX01258,C0281,2026-06-01 07:49:00,14025.28,ATM,Pharmacy,Delhi,2357,3804.7,5
TX02843,C0483,2026-06-01 09:23:00,1835.83,UPI,Utilities,Pune,2980,1072.43,8
